"Id","IsDeleted","Name","SetupOwnerId","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LLC_BI__Category_Name__c","LLC_BI__Is_Active__c","LLC_BI__Key__c","LLC_BI__Value__c","LLC_BI__Description__c","wmx_module__c"
"a1D6g000001DSodEAG","","42447101522874025","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_NOT_REQUIRED","true","LLC_BI__Guarantor_Added__c","NONE","",""
"a1D6g000001DSoeEAG","","42746271084473731","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DocuSign Communicator","true","DocuSign Account Id","<User Defined>","",""
"a1D6g000001DSofEAG","","42349553207793105","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DocuSign Communicator","true","DocuSign Integration Key","<User Defined>","",""
"a1D6g000001DSogEAG","","42206704279962448","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DocuSign Communicator","true","DocuSign Username","<User Defined>","",""
"a1D6g000001DSohEAG","","42083670357895188","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DocuSign Communicator","true","DocuSign Password","<User Defined>","",""
"a1D6g000001DSoiEAG","","42007944159400148","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DocuSign Communicator","true","HTTP.TimeOut","120000","",""
"a1D6g000001DSojEAG","","42695437715616113","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DocuSign Communicator","true","HTTP.Header.Content-Type","application/json","",""
"a1D6g000001DSokEAG","","42078704544445050","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DocuSign Communicator","true","HTTP.Header.Accept","application/json","",""
"a1D6g000001DSolEAG","","42037027129988295","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","PRODUCT_PACKAGE","true","PendingPackageEditFields","LLC_BI__Status__c,LLC_BI__Stage__c,LLC_BI__Is_Review_Ready__c","",""
"a1D6g000001DSomEAG","","42150864331634334","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_force_layout_upgraded","true","",""
"a1D6g000001DSonEAG","","42851661248279719","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_force_view_upgraded","true","",""
"a1D6g000001DSooEAG","","42908924867257998","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_force_widget_upgraded","true","",""
"a1D6g000001DSopEAG","","42852090856155206","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_force_screen_upgraded","true","",""
"a1D6g000001DSoqEAG","","42204535454238820","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_force_screen_section_upgraded","true","",""
"a1D6g000001DSorEAG","","42998306999902048","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_force_section_config_upgraded","true","",""
"a1D6g000001DSosEAG","","42199694243566500","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","ko-app-columns-installed","true","",""
"a1D6g000001DSotEAG","","42532501737588026","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","automate-covenant-testing","false","",""
"a1D6g000001DSouEAG","","42338980128886308","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","underwriting","true","credit_memo_force_attachments_upgraded","true","",""
"a1D6g000001DSovEAG","","Package Credit Action","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Package Credit Action","true","Maintain Hierarchy","False","",""
"a1D6g000001DSowEAG","","42406683436110725","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ProductPackageCreditAction","true","Modify","true","",""
"a1D6g000001DSoxEAG","","42544145815874795","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ProductPackageCreditAction","true","Renew","true","",""
"a1D6g000001DSoyEAG","","42113606616115030","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ProductPackageCreditAction","true","Review","true","",""
"a1D6g000001DSozEAG","","42319815160130996","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ProductPackageCreditAction","true","RenewalOrModificationStagesDisable","Closing","",""
"a1D6g000001DSp0EAG","","42599565823232667","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ProductPackageCreditAction","true","Exclude","true","",""
"a1D6g000001DSp1EAG","","CHECK_ORDERING_URL","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","DEPOSIT_CREATION","true","CHECK_ORDERING_URL","","",""
"a1D6g000001DSp2EAG","","42064525529845850","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","ManageFacilities","true","ProductPackageNull","true","",""
"a1D6g000001DSp3EAG","","42952266036051378","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","PRODUCT_PACKAGE","true","FacilityAggregationExclusionStatus","Superceded,Withdrawn,Paid Out,Declined","",""
"a1D6g000001DSp4EAG","","42626767174220354","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","PRODUCT_PACKAGE","true","CloneFieldsWithLoanTakedown","true","",""
"a1D6g000001DSp5EAG","","42431469525291339","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","PRODUCT_PACKAGE","true","IndividualApprovalsOnPropagation","false","",""
"a1D6g000001DSp6EAG","","A12F2C92_2D61_411C_A161_F9F7AE1C2B4F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","policy_exception_example_category","true","policy_exception_example_category","false","",""
"a1D6g000001DSp7EAG","","42522773656223728","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CLA","true","EnableDrawRequestLineItemToExceedRemainingAmount","true","",""
"a1D6g000001DSp8EAG","","42513881874383010","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CLA","true","BudgetFieldsToCopy","Budget_Template__c,Name,Description__c,Is_Initially_Editable__c,Is_Template__c,Total_Budget_Amount__c,Total_Allocated__c","",""
"a1D6g000001DSp9EAG","","42124981758521473","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","CLA","true","BudgetLineItemFieldsToCopy","Amount_Budgeted__c,Description__c,Notes__c,Order__c","",""
"a1D6g000001DSpAEAW","","42022562479159880","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","","underwriting","true","Enable_RMA_Benchmarking","false","",""
"a1D6g000001DSpBEAW","","42351515002834160","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","","underwriting","true","RMA_AWS_Token","awsToken","",""
"a1D6g000001DSpCEAW","","42036379942739795","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","2020-01-24T21:56:41.000Z","0056g000003hlHVAAY","","underwriting","true","RMA_AWS_URL","awsUrl","",""
"a1D6g000001DSpDEAW","","Respondent ID","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Respondent_Id","","This field indicates the Financial Institutions respondent ID based on the regulating agency and type of institution.",""
"a1D6g000001DSpEEAW","","Financial Institution","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Financial_Institution","","This field indicates of the name of the Financial Institution that is submitting the HMDA data.",""
"a1D6g000001DSpFEAW","","Respondent Name","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Respondent_Name","","This field indicates the name of the Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpGEAW","","Respondent Address","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Respondent_Address","","This field indicates the address of the Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpHEAW","","Respondent City","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Respondent_City","","This field indicates the City of the Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpIEAW","","Respondent State","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Respondent_State","","This field indicates the 2 character State code of the Financial Institution submitting the HMDA data. For example, for North Carolina enter NC.",""
"a1D6g000001DSpJEAW","","Respondent Zip","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Respondent_Zip","","This field indicates the ZIP of the Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpKEAW","","Parent Name","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Parent_Name","","If respondent is a mortgage banking subsidiary (MBS) or a non-depository institution that has an affiliation with a depository institution, this field indicates the name of the Parent Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpLEAW","","Parent Address","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Parent_Address","","If respondent is a mortgage banking subsidiary (MBS) or a non-depository institution that has an affiliation with a depository institution, this field indicates the address of the Parent Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpMEAW","","Parent City","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Parent_City","","If respondent is a mortgage banking subsidiary (MBS) or a non-depository institution that has an affiliation with a depository institution, this field indicates the city of the Parent Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpNEAW","","Parent State","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Parent_State","","If respondent is a mortgage banking subsidiary (MBS) or a non-depository institution that has an affiliation with a depository institution, this field indicates the 2 character state of the Parent Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpOEAW","","Parent Zip","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Parent_Zip","","If respondent is a mortgage banking subsidiary (MBS) or a non-depository institution that has an affiliation with a depository institution, this field indicates the ZIP code of the Parent Financial Institution submitting the HMDA data.",""
"a1D6g000001DSpPEAW","","Contact Name","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_Name","","This field is the contact person's name at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission.",""
"a1D6g000001DSpQEAW","","Contact Phone Number","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_Phone_Number","","This field is the contact person's phone number at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission.",""
"a1D6g000001DSpREAW","","Contact Fax Number","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_Fax_Number","","This field is the contact person's Fax number at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission.",""
"a1D6g000001DSpSEAW","","Contact Email","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_Email","","This field is the contact person's Email address at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission.",""
"a1D6g000001DSpTEAW","","Contact Street Address","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_Street_Address","","This field is the contact person's Street Address at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission.",""
"a1D6g000001DSpUEAW","","Contact City","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_City","","This field is the contact person's City at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission.",""
"a1D6g000001DSpVEAW","","Contact State","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_State","","This field is the contact person's 2 character State at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission. For example, for North Carolina enter NC.",""
"a1D6g000001DSpWEAW","","Contact Zip","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Contact_Zip","","This field is the contact person's ZIP at the Financial Institution who may be contacted with questions about the Financial Institution's HMDA submission.",""
"a1D6g000001DSpXEAW","","Federal Agency","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Fed_Agency","","Enter 1 for Office of the Comptroller of the Currency, 2 for Fed Reserve System, 3 for Fed Deposit Ins Corp, 5 for National Credit Union Admin, 7 for US Dept. of Housing and Urban Development (HUD), 9 for Consumer Financial Protection Bureau (CFPB)",""
"a1D6g000001DSpYEAW","","Federal Tax ID","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","Fed_Tax_Id","","This field indicates the 10 character Financial Institutions Federal Tax Id.",""
"a1D6g000001DSpZEAW","","Legal Entity Identifier","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","HMDA","true","LEI","","This field indicates the 20 character Financial Institutions Legal Entity Identifier.",""
"a1D6g000001DSpaEAG","","42214238204387839","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Credit Memo","true","Credit Memo Save Version Enabled","true","",""
"a1D6g000001DSpbEAG","","42633939807447466","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Credit Memo","true","credit_memo_viewer","true","",""
"a1D6g000001DSpcEAG","","33D71785_E89E_4EA6_8377_861CD26A109F","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","collateral2_migration_category","true","collateral2_1_migration_key","true","",""
"a1D6g000001DSpdEAG","","42734409802566035","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Excluded System Property Category","true","Excluded Pending Facilities Key","Declined, Withdrawn, DECLINED","",""
"a1D6g000001DSpeEAG","","42253751423221801","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MemoMoveModUpdateTrigger Category","true","MemoMoveModUpdateTrigger Status Key","false","",""
"a1D6g000001DSpfEAG","","42373550837081773","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","true","Loan_Information_Change__c","MemoCategoryLoanInformation","",""
"a1D6g000001DSpgEAG","","42605363348918679","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_NOT_REQUIRED","true","Borrower_Removed__c","NONE","",""
"a1D6g000001DSphEAG","","605363348918678","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_NOT_REQUIRED","true","Borrower_Added__c","NONE","",""
"a1D6g000001DSpiEAG","","CLA Budget Amount Changes","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","true","CLA_Budget_Amount_Change__c","NONE","",""
"a1D6g000001DSpjEAG","","CLA Budget Line Item Change","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","MEMO_APPROVAL_REQUIRED","true","CLA_Budget_Line_Item_Change__c","","",""
"a1D6g000001DSpkEAG","","Prevent Field Map Override","00D6g0000052B2qEAE","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","2020-01-24T21:56:41.000Z","0056g000003hlBjAAI","","Field Mapping Installer Category","true","Field Mapping Installer Key","true","The following system property prevents the Fall 2016 GA release data installer from overwriting the field maps for three Opportunity object fields:
Product Line, Product Type, and Product. Configure this system property before running the data installers",""
"a1D6g000002K5MxEAK","","CLEANER.Covenant Batch Updater","00D6g0000052B2qEAE","2020-04-03T15:42:18.000Z","0056g000003hlHUAAY","2020-04-03T15:42:18.000Z","0056g000003hlHUAAY","","CLEANER","true","CLEANER.Covenant Batch Updater","08e6g00000GVlHJ","",""
"a1D6g000002K68SEAS","","42494583273726072","00D6g0000052B2qEAE","2020-04-03T19:06:23.000Z","0056g000003hlHVAAY","2020-04-03T19:06:23.000Z","0056g000003hlHVAAY","","underwriting","true","RMA_AWS_YEAR","2019","",""
